,work_year,experience_level,employment_type,job_title,salary_in_usd,company_location,company_size
1147,2023,Senior-Level,Full_time,Analytics Engineer,120000,US,Medium
1148,2023,Senior-Level,Full_time,Machine Learning Engineer,163800,US,Medium
1149,2023,Senior-Level,Full_time,Machine Learning Engineer,126000,US,Medium
1150,2023,Senior-Level,Full_time,Data Analyst,145000,US,Medium
1151,2023,Senior-Level,Full_time,Data Analyst,90000,US,Medium
1152,2023,Senior-Level,Full_time,Machine Learning Engineer,204500,US,Medium
1153,2023,Senior-Level,Full_time,Machine Learning Engineer,142200,US,Medium
1154,2023,Senior-Level,Full_time,Data Analyst,95000,US,Medium
1155,2023,Senior-Level,Full_time,Data Analyst,85500,US,Medium
1156,2023,Senior-Level,Full_time,Data Engineer,167500,US,Medium
1157,2023,Senior-Level,Full_time,Data Engineer,106500,US,Medium
1158,2023,Senior-Level,Full_time,Data Engineer,163800,US,Medium
1159,2023,Senior-Level,Full_time,Data Engineer,126000,US,Medium
1160,2023,Senior-Level,Full_time,Research Scientist,250000,US,Medium
1161,2023,Senior-Level,Full_time,Research Scientist,200000,US,Medium
1162,2023,Senior-Level,Full_time,Data Scientist,260000,US,Medium
1163,2023,Senior-Level,Full_time,Data Scientist,186000,US,Medium
1164,2023,Senior-Level,Full_time,Data Engineer,160000,US,Medium
1165,2023,Senior-Level,Full_time,Data Engineer,130000,US,Medium
1166,2023,Senior-Level,Full_time,Research Scientist,200000,US,Medium
1167,2023,Senior-Level,Full_time,Research Scientist,150000,US,Medium
1168,2023,Senior-Level,Full_time,Data Scientist,48289,ES,Medium
1169,2023,Senior-Level,Full_time,Data Scientist,38631,ES,Medium
1170,2023,Senior-Level,Full_time,Data Scientist,150000,US,Medium
1171,2023,Senior-Level,Full_time,Data Scientist,120000,US,Medium
1172,2023,Senior-Level,Full_time,Head of Data,75116,PT,Large
1173,2023,Senior-Level,Full_time,Data Analyst,175000,US,Medium
1174,2023,Senior-Level,Full_time,Data Analyst,130000,US,Medium
1175,2023,Senior-Level,Full_time,Data Analyst,122000,US,Medium
1176,2023,Senior-Level,Full_time,Data Analyst,93800,US,Medium
1177,2023,Senior-Level,Full_time,Data Science Manager,150000,MX,Medium
1178,2023,Senior-Level,Full_time,Data Science Manager,90000,MX,Medium
1179,2023,Senior-Level,Full_time,Data Analyst,165000,US,Medium
1180,2023,Senior-Level,Full_time,Data Analyst,112000,US,Medium
1181,2023,Senior-Level,Full_time,BI Data Analyst,71897,DE,Medium
1182,2023,Senior-Level,Full_time,Machine Learning Engineer,204500,US,Medium
1183,2023,Senior-Level,Full_time,Machine Learning Engineer,142200,US,Medium
1184,2023,Senior-Level,Full_time,Data Analyst,15806,IN,Small
1185,2023,Senior-Level,Full_time,Data Engineer,185900,US,Medium
1186,2023,Senior-Level,Full_time,Data Engineer,129300,US,Medium
1187,2023,Senior-Level,Full_time,Data Analyst,185900,US,Medium
1188,2023,Senior-Level,Full_time,Data Analyst,121700,US,Medium
1189,2023,Senior-Level,Full_time,Machine Learning Engineer,204500,US,Medium
1190,2023,Senior-Level,Full_time,Machine Learning Engineer,142200,US,Medium
1191,2023,Senior-Level,Full_time,Data Science Consultant,29453,TH,Medium
1192,2023,Senior-Level,Full_time,Data Analyst,180180,US,Medium
1193,2023,Senior-Level,Full_time,Data Analyst,106020,US,Medium
1194,2023,Senior-Level,Full_time,Data Scientist,136000,US,Medium
1195,2023,Senior-Level,Full_time,Data Scientist,104000,US,Medium
1196,2023,Senior-Level,Full_time,Data Analyst,125000,US,Medium
1197,2023,Senior-Level,Full_time,Data Analyst,110000,US,Medium
1198,2023,Senior-Level,Full_time,Machine Learning Engineer,153400,US,Medium
1199,2023,Senior-Level,Full_time,Machine Learning Engineer,122700,US,Medium
1200,2023,Senior-Level,Full_time,Data Analyst,152380,US,Medium
1201,2023,Senior-Level,Full_time,Data Analyst,121904,US,Medium
1202,2023,Senior-Level,Full_time,Data Scientist,185900,US,Medium
1203,2023,Senior-Level,Full_time,Data Scientist,129300,US,Medium
1204,2023,Senior-Level,Full_time,Machine Learning Engineer,247500,US,Medium
1205,2023,Senior-Level,Full_time,Machine Learning Engineer,172200,US,Medium
1206,2023,Senior-Level,Full_time,Data Architect,168400,US,Medium
1207,2023,Senior-Level,Full_time,Data Architect,105200,US,Medium
1208,2023,Senior-Level,Full_time,Machine Learning Engineer,128280,US,Medium
1209,2023,Senior-Level,Full_time,Machine Learning Engineer,106900,US,Medium
1210,2023,Senior-Level,Full_time,Research Engineer,107309,DE,Small
1211,2023,Senior-Level,Full_time,Research Engineer,85847,DE,Small
1212,2023,Senior-Level,Full_time,Machine Learning Engineer,275000,DE,Medium
1213,2023,Senior-Level,Full_time,Machine Learning Engineer,174000,DE,Medium
1214,2023,Senior-Level,Full_time,Data Engineer,139500,US,Medium
1215,2023,Senior-Level,Full_time,Data Engineer,109400,US,Medium
1216,2023,Senior-Level,Full_time,Machine Learning Engineer,139500,US,Medium
1217,2023,Senior-Level,Full_time,Machine Learning Engineer,109400,US,Medium
1218,2023,Senior-Level,Full_time,Data Analyst,170500,US,Medium
1219,2023,Senior-Level,Full_time,Data Analyst,85000,US,Medium
1220,2023,Senior-Level,Full_time,Data Manager,72946,GB,Medium
1221,2023,Senior-Level,Full_time,Data Manager,54365,GB,Medium
1222,2023,Senior-Level,Full_time,Data Engineer,80000,US,Medium
1223,2023,Senior-Level,Full_time,Data Engineer,65000,US,Medium
1224,2023,Senior-Level,Full_time,Data Engineer,124740,US,Medium
1225,2023,Senior-Level,Full_time,Data Engineer,65488,US,Medium
1226,2023,Senior-Level,Full_time,Data Quality Analyst,72200,US,Medium
1227,2023,Senior-Level,Full_time,Data Quality Analyst,64980,US,Medium
1228,2023,Senior-Level,Full_time,Data Engineer,153600,US,Medium
1229,2023,Senior-Level,Full_time,Data Engineer,106800,US,Medium
1230,2023,Senior-Level,Full_time,Data Analyst,179975,US,Medium
1231,2023,Senior-Level,Full_time,Data Analyst,86466,US,Medium
1232,2023,Senior-Level,Full_time,Data Engineer,120000,US,Medium
1233,2023,Senior-Level,Full_time,Data Engineer,90000,US,Medium
1234,2023,Senior-Level,Full_time,Data Scientist,149076,US,Medium
1235,2023,Senior-Level,Full_time,Data Scientist,82365,US,Medium
1236,2023,Senior-Level,Full_time,Data Analyst,169000,US,Medium
1237,2023,Senior-Level,Full_time,Data Analyst,110600,US,Medium
1238,2023,Senior-Level,Full_time,Data Science Manager,175000,US,Medium
1239,2023,Senior-Level,Full_time,Data Science Manager,120000,US,Medium
1240,2023,Senior-Level,Full_time,Data Analyst,230000,US,Medium
1241,2023,Senior-Level,Full_time,Data Analyst,180000,US,Medium
1242,2023,Senior-Level,Full_time,Data Analyst,153600,US,Medium
1243,2023,Senior-Level,Full_time,Data Analyst,106800,US,Medium
1244,2023,Senior-Level,Full_time,Data Manager,140000,US,Medium
1245,2023,Senior-Level,Full_time,Data Manager,120000,US,Medium
1246,2023,Senior-Level,Full_time,Machine Learning Infrastructure Engineer,205920,US,Medium
1247,2023,Senior-Level,Full_time,Machine Learning Infrastructure Engineer,171600,US,Medium
1248,2023,Senior-Level,Full_time,Data Analyst,165000,US,Medium
1249,2023,Senior-Level,Full_time,Data Analyst,125000,US,Medium
1250,2023,Senior-Level,Full_time,Data Engineer,265000,US,Medium
1251,2023,Senior-Level,Full_time,Data Engineer,185000,US,Medium
1252,2023,Senior-Level,Full_time,Data Analyst,95000,US,Medium
1253,2023,Senior-Level,Full_time,Data Analyst,85500,US,Medium
1254,2023,Senior-Level,Full_time,Data Scientist,147100,US,Medium
1255,2023,Senior-Level,Full_time,Data Scientist,90700,US,Medium
1256,2023,Senior-Level,Full_time,Data Engineer,167580,US,Medium
1257,2023,Senior-Level,Full_time,Data Engineer,87980,US,Medium
1258,2023,Senior-Level,Full_time,Data Engineer,202000,US,Medium
1259,2023,Senior-Level,Full_time,Data Engineer,135000,US,Medium
1260,2023,Senior-Level,Full_time,Data Engineer,163800,US,Medium
1261,2023,Senior-Level,Full_time,Data Engineer,126000,US,Medium
1262,2023,Senior-Level,Full_time,Machine Learning Engineer,163800,US,Medium
1263,2023,Senior-Level,Full_time,Machine Learning Engineer,126000,US,Medium
1264,2023,Senior-Level,Full_time,Data Engineer,104000,US,Medium
1265,2023,Senior-Level,Full_time,Data Engineer,65000,US,Medium
1266,2023,Senior-Level,Full_time,Research Engineer,230000,US,Medium
1267,2023,Senior-Level,Full_time,Research Engineer,148000,US,Medium
1268,2023,Senior-Level,Full_time,Machine Learning Engineer,269000,CA,Medium
1269,2023,Senior-Level,Full_time,Machine Learning Engineer,158000,CA,Medium
1270,2023,Senior-Level,Full_time,Analytics Engineer,197000,US,Medium
1271,2023,Senior-Level,Full_time,Analytics Engineer,106000,US,Medium
1272,2023,Senior-Level,Full_time,Data Engineer,290000,US,Medium
1273,2023,Senior-Level,Full_time,Data Engineer,210000,US,Medium
1274,2023,Senior-Level,Full_time,Data Engineer,192000,US,Medium
1275,2023,Senior-Level,Full_time,Data Engineer,172800,US,Medium
1276,2023,Senior-Level,Full_time,Data Scientist,300240,US,Medium
1277,2023,Senior-Level,Full_time,Data Scientist,200160,US,Medium
1278,2023,Senior-Level,Full_time,Data Scientist,300240,US,Medium
1279,2023,Senior-Level,Full_time,Data Scientist,200160,US,Medium
1280,2023,Senior-Level,Full_time,Analytics Engineer,175000,US,Medium
1281,2023,Senior-Level,Full_time,Analytics Engineer,140000,US,Medium
1282,2023,Senior-Level,Full_time,Data Manager,169000,US,Medium
1283,2023,Senior-Level,Full_time,Data Manager,100000,US,Medium
1284,2023,Senior-Level,Full_time,Data Scientist,370000,US,Medium
1285,2023,Senior-Level,Full_time,Data Scientist,245000,US,Medium
1286,2023,Senior-Level,Full_time,Data Analyst,110000,US,Small
1287,2023,Senior-Level,Full_time,Data Analyst,80000,US,Small
1288,2023,Senior-Level,Full_time,Data Analyst,95000,US,Medium
1289,2023,Senior-Level,Full_time,Data Analyst,85000,US,Medium
1290,2023,Senior-Level,Full_time,Data Engineer,137500,US,Medium
1291,2023,Senior-Level,Full_time,Data Engineer,81500,US,Medium
1292,2023,Senior-Level,Full_time,Machine Learning Engineer,323300,US,Medium
1293,2023,Senior-Level,Full_time,Machine Learning Engineer,184700,US,Medium
1294,2023,Senior-Level,Full_time,Machine Learning Engineer,186000,US,Medium
1295,2023,Senior-Level,Full_time,Machine Learning Engineer,153088,US,Medium
1296,2023,Senior-Level,Full_time,Machine Learning Engineer,200000,US,Medium
1297,2023,Senior-Level,Full_time,Machine Learning Engineer,150000,US,Medium
1298,2023,Senior-Level,Full_time,Machine Learning Engineer,240000,US,Medium
1299,2023,Senior-Level,Full_time,Machine Learning Engineer,180000,US,Medium
1300,2023,Senior-Level,Full_time,Machine Learning Engineer,200000,US,Medium
1301,2023,Senior-Level,Full_time,Machine Learning Engineer,150000,US,Medium
1302,2023,Senior-Level,Full_time,Data Science Manager,299500,US,Medium
1303,2023,Senior-Level,Full_time,Data Science Manager,245100,US,Medium
1304,2023,Senior-Level,Full_time,Data Engineer,144000,US,Medium
1305,2023,Senior-Level,Full_time,Data Engineer,66000,US,Medium
1306,2023,Senior-Level,Full_time,Data Architect,228000,US,Medium
1307,2023,Senior-Level,Full_time,Data Architect,120000,US,Medium
1308,2023,Senior-Level,Full_time,Machine Learning Software Engineer,180000,US,Medium
1309,2023,Senior-Level,Full_time,Machine Learning Software Engineer,90000,US,Medium
1310,2023,Senior-Level,Full_time,Data Scientist,126500,US,Medium
1311,2023,Senior-Level,Full_time,Data Scientist,78000,US,Medium
1312,2023,Senior-Level,Full_time,Data Engineer,180000,US,Medium
1313,2023,Senior-Level,Full_time,Data Engineer,160000,US,Medium
1314,2023,Senior-Level,Full_time,Machine Learning Software Engineer,272000,US,Medium
1315,2023,Senior-Level,Full_time,Machine Learning Software Engineer,170000,US,Medium
1316,2023,Senior-Level,Full_time,Data Engineer,259000,US,Medium
1317,2023,Senior-Level,Full_time,Data Engineer,146000,US,Medium
1318,2023,Senior-Level,Full_time,Data Engineer,200000,US,Medium
1319,2023,Senior-Level,Full_time,Data Engineer,160000,US,Medium
1320,2023,Senior-Level,Full_time,Data Analyst,142000,US,Medium
1321,2023,Senior-Level,Full_time,Data Analyst,95000,US,Medium
1322,2023,Senior-Level,Full_time,Data Scientist,155000,US,Medium
1323,2023,Senior-Level,Full_time,Data Scientist,139500,US,Medium
1324,2023,Senior-Level,Full_time,Data Engineer,259000,US,Medium
1325,2023,Senior-Level,Full_time,Data Engineer,146000,US,Medium
1326,2023,Senior-Level,Full_time,Data Science Lead,247500,US,Medium
1327,2023,Senior-Level,Full_time,Data Science Lead,172200,US,Medium
1328,2023,Senior-Level,Full_time,Data Scientist,225000,US,Medium
1329,2023,Senior-Level,Full_time,Data Scientist,156400,US,Medium
1330,2023,Senior-Level,Full_time,Data Engineer,139500,US,Medium
1331,2023,Senior-Level,Full_time,Data Engineer,109400,US,Medium
1332,2023,Senior-Level,Full_time,Machine Learning Infrastructure Engineer,107309,FR,Medium
1333,2023,Senior-Level,Full_time,Machine Learning Infrastructure Engineer,75116,FR,Medium
1334,2023,Senior-Level,Full_time,Data Scientist,185900,US,Medium
1335,2023,Senior-Level,Full_time,Data Scientist,129300,US,Medium
1336,2023,Senior-Level,Full_time,Machine Learning Engineer,139500,US,Medium
1337,2023,Senior-Level,Full_time,Machine Learning Engineer,109400,US,Medium
1338,2023,Senior-Level,Full_time,Data Analyst,120000,US,Medium
1339,2023,Senior-Level,Full_time,Data Analyst,75000,US,Medium
1340,2023,Senior-Level,Full_time,Data Analyst,169000,US,Medium
1341,2023,Senior-Level,Full_time,Data Analyst,110600,US,Medium
1342,2023,Senior-Level,Full_time,Machine Learning Engineer,288000,US,Medium
1343,2023,Senior-Level,Full_time,Machine Learning Engineer,140000,US,Medium
1344,2023,Senior-Level,Full_time,Machine Learning Engineer,288000,US,Medium
1345,2023,Senior-Level,Full_time,Machine Learning Engineer,140000,US,Medium
1346,2023,Senior-Level,Full_time,Data Scientist,215050,US,Medium
1347,2023,Senior-Level,Full_time,Data Scientist,156400,US,Medium
1348,2023,Senior-Level,Full_time,Data Architect,198000,US,Medium
1349,2023,Senior-Level,Full_time,Data Architect,114000,US,Medium
1350,2023,Senior-Level,Full_time,Machine Learning Engineer,204500,US,Medium
1351,2023,Senior-Level,Full_time,Machine Learning Engineer,142200,US,Medium
1352,2023,Senior-Level,Full_time,Data Scientist,209300,US,Medium
1353,2023,Senior-Level,Full_time,Data Scientist,182200,US,Medium
1354,2023,Senior-Level,Full_time,Data Manager,140000,US,Medium
1355,2023,Senior-Level,Full_time,Data Manager,120000,US,Medium
1356,2023,Senior-Level,Full_time,Machine Learning Engineer,147100,US,Medium
1357,2023,Senior-Level,Full_time,Machine Learning Engineer,90700,US,Medium
1358,2023,Senior-Level,Full_time,Data Engineer,230000,US,Medium
1359,2023,Senior-Level,Full_time,Data Engineer,170000,US,Medium
1360,2023,Senior-Level,Full_time,Data Analyst,227000,US,Medium
1361,2023,Senior-Level,Full_time,Data Analyst,108000,US,Medium
1362,2023,Senior-Level,Full_time,Data Engineer,180000,US,Medium
1363,2023,Senior-Level,Full_time,Data Engineer,160000,US,Medium
1364,2023,Senior-Level,Full_time,Data Architect,180000,US,Medium
1365,2023,Senior-Level,Full_time,Data Architect,160000,US,Medium
1366,2023,Senior-Level,Full_time,Data Engineer,180000,US,Medium
1367,2023,Senior-Level,Full_time,Data Engineer,130000,US,Medium
1368,2023,Senior-Level,Full_time,Data Analyst,55800,ES,Medium
1369,2023,Senior-Level,Full_time,Data Analyst,51508,ES,Medium
1370,2023,Senior-Level,Full_time,Data Engineer,226700,US,Medium
1371,2023,Senior-Level,Full_time,Data Engineer,133300,US,Medium
1372,2023,Senior-Level,Full_time,Data Engineer,252000,US,Medium
1373,2023,Senior-Level,Full_time,Data Engineer,129000,US,Medium
1374,2023,Senior-Level,Full_time,Big Data Architect,151902,GB,Large
1375,2023,Senior-Level,Full_time,Data Analyst,80000,US,Medium
1376,2023,Senior-Level,Full_time,Data Analyst,52500,US,Medium
1377,2023,Senior-Level,Full_time,Data Engineer,250000,US,Medium
1378,2023,Senior-Level,Full_time,Data Engineer,162500,US,Medium
1379,2023,Senior-Level,Full_time,Data Analyst,153600,US,Medium
1380,2023,Senior-Level,Full_time,Data Analyst,106800,US,Medium
1381,2023,Senior-Level,Full_time,Data Analyst,115934,US,Medium
1382,2023,Senior-Level,Full_time,Data Analyst,81666,US,Medium
1383,2023,Senior-Level,Full_time,Data Engineer,167580,US,Medium
1384,2023,Senior-Level,Full_time,Data Engineer,87980,US,Medium
1385,2023,Senior-Level,Full_time,Data Engineer,250000,US,Medium
1386,2023,Senior-Level,Full_time,Data Engineer,63000,US,Medium
1387,2023,Senior-Level,Full_time,Research Scientist,253750,ES,Medium
1388,2023,Senior-Level,Full_time,Research Scientist,169200,ES,Medium
1389,2023,Senior-Level,Full_time,Research Scientist,253750,ES,Medium
1390,2023,Senior-Level,Full_time,Research Scientist,169200,ES,Medium
1391,2023,Senior-Level,Full_time,Data Engineer,124740,US,Medium
1392,2023,Senior-Level,Full_time,Data Engineer,65488,US,Medium
1393,2023,Senior-Level,Full_time,Data Engineer,213580,US,Medium
1394,2023,Senior-Level,Full_time,Data Engineer,163625,US,Medium
1395,2023,Senior-Level,Full_time,Data Engineer,101943,IE,Medium
1396,2023,Senior-Level,Full_time,Machine Learning Engineer,220000,US,Medium
1397,2023,Senior-Level,Full_time,Machine Learning Engineer,170000,US,Medium
1398,2023,Senior-Level,Full_time,Data Architect,180000,US,Medium
1399,2023,Senior-Level,Full_time,Data Architect,115000,US,Medium
1400,2023,Senior-Level,Full_time,Data Architect,200000,US,Medium
1401,2023,Senior-Level,Full_time,Data Architect,115000,US,Medium
1402,2023,Senior-Level,Full_time,Data Science Manager,231250,US,Medium
1403,2023,Senior-Level,Full_time,Data Science Manager,138750,US,Medium
1404,2023,Senior-Level,Full_time,Machine Learning Engineer,284310,US,Medium
1405,2023,Senior-Level,Full_time,Machine Learning Engineer,153090,US,Medium
1406,2023,Senior-Level,Full_time,Data Engineer,160000,US,Medium
1407,2023,Senior-Level,Full_time,Data Engineer,75000,US,Medium
1408,2023,Senior-Level,Full_time,Data Science Lead,225900,US,Medium
1409,2023,Senior-Level,Full_time,Data Science Lead,156400,US,Medium
1410,2023,Senior-Level,Full_time,Data Engineer,250000,US,Medium
1411,2023,Senior-Level,Full_time,Data Engineer,162500,US,Medium
1412,2023,Senior-Level,Full_time,Machine Learning Engineer,318300,US,Medium
1413,2023,Senior-Level,Full_time,Machine Learning Engineer,188800,US,Medium
1414,2023,Senior-Level,Full_time,Data Analyst,385000,US,Medium
1415,2023,Senior-Level,Full_time,Data Analyst,60000,US,Medium
1416,2023,Senior-Level,Full_time,Data Scientist,145000,US,Medium
1417,2023,Senior-Level,Full_time,Data Scientist,135000,US,Medium
